LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Valuelog,growth
ITA,INDPROD,TOT,IDX2015,M,2009-01,104.9912,4.653876537,-0.218944683
ITA,INDPROD,TOT,IDX2015,M,2009-02,101.1916,4.617015749,-0.248125069
ITA,INDPROD,TOT,IDX2015,M,2009-03,97.1919,4.576687375,-0.293835682
ITA,INDPROD,TOT,IDX2015,M,2009-04,97.69186,4.581818239,-0.298624843
ITA,INDPROD,TOT,IDX2015,M,2009-05,99.39172,4.59906881,-0.245821965
ITA,INDPROD,TOT,IDX2015,M,2009-06,98.69177,4.592001559,-0.263844073
ITA,INDPROD,TOT,IDX2015,M,2009-07,100.8916,4.614046673,-0.209371902
ITA,INDPROD,TOT,IDX2015,M,2009-08,98.59178,4.590987891,-0.206370846
ITA,INDPROD,TOT,IDX2015,M,2009-09,101.5915,4.62095987,-0.169776603
ITA,INDPROD,TOT,IDX2015,M,2009-10,103.2914,4.63755412,-0.132199563
ITA,INDPROD,TOT,IDX2015,M,2009-11,103.4914,4.639488517,-0.095748943
ITA,INDPROD,TOT,IDX2015,M,2009-12,101.9915,4.624889476,-0.06820825
ITA,INDPROD,TOT,IDX2015,M,2010-01,105.5912,4.659575034,0.005698497
ITA,INDPROD,TOT,IDX2015,M,2010-02,104.5913,4.650060374,0.033044625
ITA,INDPROD,TOT,IDX2015,M,2010-03,105.0912,4.654828545,0.07814117
ITA,INDPROD,TOT,IDX2015,M,2010-04,106.0912,4.664299102,0.082480862
ITA,INDPROD,TOT,IDX2015,M,2010-05,106.4911,4.668061414,0.068992603
ITA,INDPROD,TOT,IDX2015,M,2010-06,109.0909,4.69218148,0.100179921
ITA,INDPROD,TOT,IDX2015,M,2010-07,108.7909,4.689427691,0.075381018
ITA,INDPROD,TOT,IDX2015,M,2010-08,112.4906,4.722869663,0.131881772
ITA,INDPROD,TOT,IDX2015,M,2010-09,107.991,4.68204789,0.06108802
ITA,INDPROD,TOT,IDX2015,M,2010-10,108.391,4.68574506,0.04819094
ITA,INDPROD,TOT,IDX2015,M,2010-11,108.9909,4.691264393,0.051775875
ITA,INDPROD,TOT,IDX2015,M,2010-12,109.8908,4.699487145,0.074597669
ITA,INDPROD,TOT,IDX2015,M,2011-01,107.791,4.680194167,0.020619133
ITA,INDPROD,TOT,IDX2015,M,2011-02,110.5908,4.705836903,0.055776529
ITA,INDPROD,TOT,IDX2015,M,2011-03,110.7908,4.707643738,0.052815194
ITA,INDPROD,TOT,IDX2015,M,2011-04,111.8907,4.717522502,0.0532234
ITA,INDPROD,TOT,IDX2015,M,2011-05,109.6909,4.69766641,0.029604997
ITA,INDPROD,TOT,IDX2015,M,2011-06,108.8909,4.690346464,-0.001835016
ITA,INDPROD,TOT,IDX2015,M,2011-07,108.491,4.68666722,-0.002760471
ITA,INDPROD,TOT,IDX2015,M,2011-08,107.791,4.680194167,-0.042675496
ITA,INDPROD,TOT,IDX2015,M,2011-09,107.2911,4.675545701,-0.006502189
ITA,INDPROD,TOT,IDX2015,M,2011-10,105.9912,4.663356072,-0.022388988
ITA,INDPROD,TOT,IDX2015,M,2011-11,106.7911,4.67087459,-0.020389803
ITA,INDPROD,TOT,IDX2015,M,2011-12,107.691,4.679266015,-0.02022113
ITA,INDPROD,TOT,IDX2015,M,2012-01,103.5914,4.640454315,-0.039739852
ITA,INDPROD,TOT,IDX2015,M,2012-02,103.8913,4.64334516,-0.062491743
ITA,INDPROD,TOT,IDX2015,M,2012-03,104.2913,4.647187945,-0.060455793
ITA,INDPROD,TOT,IDX2015,M,2012-04,102.7914,4.632701692,-0.08482081
ITA,INDPROD,TOT,IDX2015,M,2012-05,104.2913,4.647187945,-0.050478465
ITA,INDPROD,TOT,IDX2015,M,2012-06,102.1915,4.626848504,-0.063497959
ITA,INDPROD,TOT,IDX2015,M,2012-07,103.2914,4.63755412,-0.0491131
ITA,INDPROD,TOT,IDX2015,M,2012-08,102.5915,4.630755083,-0.049439084
ITA,INDPROD,TOT,IDX2015,M,2012-09,102.3915,4.628803701,-0.046742
ITA,INDPROD,TOT,IDX2015,M,2012-10,100.4916,4.610074142,-0.05328193
ITA,INDPROD,TOT,IDX2015,M,2012-11,99.09174,4.596046088,-0.074828502
ITA,INDPROD,TOT,IDX2015,M,2012-12,99.89168,4.604086399,-0.075179616
ITA,INDPROD,TOT,IDX2015,M,2013-01,99.89168,4.604086399,-0.036367916
ITA,INDPROD,TOT,IDX2015,M,2013-02,99.29173,4.598062285,-0.045282876
ITA,INDPROD,TOT,IDX2015,M,2013-03,98.79177,4.593014302,-0.054173644
ITA,INDPROD,TOT,IDX2015,M,2013-04,97.99184,4.58488421,-0.047817482
ITA,INDPROD,TOT,IDX2015,M,2013-05,99.89168,4.604086399,-0.043101546
ITA,INDPROD,TOT,IDX2015,M,2013-06,99.6917,4.602082424,-0.02476608
ITA,INDPROD,TOT,IDX2015,M,2013-07,99.49171,4.600074324,-0.037479796
ITA,INDPROD,TOT,IDX2015,M,2013-08,97.89185,4.583863298,-0.046891785
ITA,INDPROD,TOT,IDX2015,M,2013-09,99.6917,4.602082424,-0.026721278
ITA,INDPROD,TOT,IDX2015,M,2013-10,100.0917,4.606086766,-0.003987376
ITA,INDPROD,TOT,IDX2015,M,2013-11,99.6917,4.602082424,0.006036336
ITA,INDPROD,TOT,IDX2015,M,2013-12,98.69177,4.592001559,-0.01208484
ITA,INDPROD,TOT,IDX2015,M,2014-01,100.2916,4.608081943,0.003995544
ITA,INDPROD,TOT,IDX2015,M,2014-02,99.49171,4.600074324,0.00201204
ITA,INDPROD,TOT,IDX2015,M,2014-03,98.49179,4.589973194,-0.003041107
ITA,INDPROD,TOT,IDX2015,M,2014-04,99.49171,4.600074324,0.015190114
ITA,INDPROD,TOT,IDX2015,M,2014-05,97.99184,4.58488421,-0.019202189
ITA,INDPROD,TOT,IDX2015,M,2014-06,99.89168,4.604086399,0.002003975
ITA,INDPROD,TOT,IDX2015,M,2014-07,98.49179,4.589973194,-0.01010113
ITA,INDPROD,TOT,IDX2015,M,2014-08,97.1919,4.576687375,-0.007175923
ITA,INDPROD,TOT,IDX2015,M,2014-09,97.89185,4.583863298,-0.018219126
ITA,INDPROD,TOT,IDX2015,M,2014-10,97.69186,4.581818239,-0.024268526
ITA,INDPROD,TOT,IDX2015,M,2014-11,97.79185,4.58284124,-0.019241184
ITA,INDPROD,TOT,IDX2015,M,2014-12,98.79177,4.593014302,0.001012743
ITA,INDPROD,TOT,IDX2015,M,2015-01,98.29181,4.587940707,-0.020141235
ITA,INDPROD,TOT,IDX2015,M,2015-02,99.09174,4.596046088,-0.004028236
ITA,INDPROD,TOT,IDX2015,M,2015-03,99.39172,4.59906881,0.009095616
ITA,INDPROD,TOT,IDX2015,M,2015-04,99.6917,4.602082424,0.0020081
ITA,INDPROD,TOT,IDX2015,M,2015-05,100.4916,4.610074142,0.025189932
ITA,INDPROD,TOT,IDX2015,M,2015-06,99.99167,4.605086883,0.001000484
ITA,INDPROD,TOT,IDX2015,M,2015-07,100.9916,4.615037345,0.025064151
ITA,INDPROD,TOT,IDX2015,M,2015-08,98.79177,4.593014302,0.016326927
ITA,INDPROD,TOT,IDX2015,M,2015-09,99.79169,4.603084913,0.019221615
ITA,INDPROD,TOT,IDX2015,M,2015-10,99.89168,4.604086399,0.02226816
ITA,INDPROD,TOT,IDX2015,M,2015-11,100.5916,4.611068755,0.028227515
ITA,INDPROD,TOT,IDX2015,M,2015-12,98.69177,4.592001559,-0.001012743
ITA,INDPROD,TOT,IDX2015,M,2016-01,101.6915,4.62194372,0.034003013
ITA,INDPROD,TOT,IDX2015,M,2016-02,100.3916,4.609078538,0.013032451
ITA,INDPROD,TOT,IDX2015,M,2016-03,100.4916,4.610074142,0.011005332
ITA,INDPROD,TOT,IDX2015,M,2016-04,102.0915,4.62586947,0.023787046
ITA,INDPROD,TOT,IDX2015,M,2016-05,100.3916,4.609078538,-0.000995603
ITA,INDPROD,TOT,IDX2015,M,2016-06,99.29173,4.598062285,-0.007024598
ITA,INDPROD,TOT,IDX2015,M,2016-07,101.2916,4.618003486,0.002966141
ITA,INDPROD,TOT,IDX2015,M,2016-08,102.0915,4.62586947,0.032855168
ITA,INDPROD,TOT,IDX2015,M,2016-09,101.8915,4.623908522,0.020823608
ITA,INDPROD,TOT,IDX2015,M,2016-10,102.3915,4.628803701,0.024717302
ITA,INDPROD,TOT,IDX2015,M,2016-11,103.2914,4.63755412,0.026485365
ITA,INDPROD,TOT,IDX2015,M,2016-12,104.9912,4.653876537,0.061874978
ITA,INDPROD,TOT,IDX2015,M,2017-01,102.0915,4.62586947,0.00392575
ITA,INDPROD,TOT,IDX2015,M,2017-02,102.9914,4.63464549,0.025566951
ITA,INDPROD,TOT,IDX2015,M,2017-03,103.7914,4.642383116,0.032308974
ITA,INDPROD,TOT,IDX2015,M,2017-04,103.3914,4.638521786,0.012652316
ITA,INDPROD,TOT,IDX2015,M,2017-05,104.2913,4.647187945,0.038109407
ITA,INDPROD,TOT,IDX2015,M,2017-06,105.6912,4.660521635,0.06245935
ITA,INDPROD,TOT,IDX2015,M,2017-07,106.4911,4.668061414,0.050057928
ITA,INDPROD,TOT,IDX2015,M,2017-08,108.191,4.683898184,0.058028714
ITA,INDPROD,TOT,IDX2015,M,2017-09,105.0912,4.654828545,0.030920023
ITA,INDPROD,TOT,IDX2015,M,2017-10,105.6912,4.660521635,0.031717934
ITA,INDPROD,TOT,IDX2015,M,2017-11,107.3911,4.676477311,0.038923191
ITA,INDPROD,TOT,IDX2015,M,2017-12,110.7908,4.707643738,0.053767201
ITA,INDPROD,TOT,IDX2015,M,2018-01,106.5911,4.669000019,0.043130549
ITA,INDPROD,TOT,IDX2015,M,2018-02,105.7912,4.66146734,0.026821851
ITA,INDPROD,TOT,IDX2015,M,2018-03,107.3911,4.676477311,0.034094195
ITA,INDPROD,TOT,IDX2015,M,2018-04,105.6912,4.660521635,0.021999848
ITA,INDPROD,TOT,IDX2015,M,2018-05,106.6911,4.669937743,0.022749798
ITA,INDPROD,TOT,IDX2015,M,2018-06,107.1911,4.674613223,0.014091588
ITA,INDPROD,TOT,IDX2015,M,2018-07,105.9912,4.663356072,-0.004705342
ITA,INDPROD,TOT,IDX2015,M,2018-08,106.8911,4.671810559,-0.012087624
ITA,INDPROD,TOT,IDX2015,M,2018-09,107.0911,4.673679874,0.018851329
ITA,INDPROD,TOT,IDX2015,M,2018-10,106.6911,4.669937743,0.009416108
ITA,INDPROD,TOT,IDX2015,M,2018-11,104.8913,4.652924576,-0.023552735
ITA,INDPROD,TOT,IDX2015,M,2018-12,105.3912,4.657679141,-0.049964597
ITA,INDPROD,TOT,IDX2015,M,2019-01,106.1912,4.665241243,-0.003758776
ITA,INDPROD,TOT,IDX2015,M,2019-02,106.4911,4.668061414,0.006594073
ITA,INDPROD,TOT,IDX2015,M,2019-03,105.5912,4.659575034,-0.016902276
ITA,INDPROD,TOT,IDX2015,M,2019-04,104.1913,4.646228633,-0.014293002
ITA,INDPROD,TOT,IDX2015,M,2019-05,106.2911,4.666181557,-0.003756187
ITA,INDPROD,TOT,IDX2015,M,2019-06,105.9912,4.663356072,-0.011257151
ITA,INDPROD,TOT,IDX2015,M,2019-07,106.0912,4.664299102,0.00094303
ITA,INDPROD,TOT,IDX2015,M,2019-08,105.2912,4.656729845,-0.015080714
ITA,INDPROD,TOT,IDX2015,M,2019-09,104.8913,4.652924576,-0.020755298
ITA,INDPROD,TOT,IDX2015,M,2019-10,104.1913,4.646228633,-0.023709111
ITA,INDPROD,TOT,IDX2015,M,2019-11,104.4913,4.649103814,-0.003820761
ITA,INDPROD,TOT,IDX2015,M,2019-12,101.6915,4.62194372,-0.035735421
ITA,INDPROD,TOT,IDX2015,M,2020-01,105.6912,4.660521635,-0.004719608
ITA,INDPROD,TOT,IDX2015,M,2020-02,103.1914,4.636585516,-0.031475897
ITA,INDPROD,TOT,IDX2015,M,2020-03,74.09383,4.305332263,-0.354242771
ITA,INDPROD,TOT,IDX2015,M,2020-04,58.29514,4.065518728,-0.580709905
ITA,INDPROD,TOT,IDX2015,M,2020-05,84.59295,4.43785093,-0.228330627
ITA,INDPROD,TOT,IDX2015,M,2020-06,91.39239,4.515162215,-0.148193857
ITA,INDPROD,TOT,IDX2015,M,2020-07,97.79185,4.58284124,-0.081457861
ITA,INDPROD,TOT,IDX2015,M,2020-08,104.3913,4.648146339,-0.008583506
ITA,INDPROD,TOT,IDX2015,M,2020-09,100.0917,4.606086766,-0.04683781
ITA,INDPROD,TOT,IDX2015,M,2020-10,102.3915,4.628803701,-0.017424931
ITA,INDPROD,TOT,IDX2015,M,2020-11,100.1917,4.607085351,-0.042018463
ITA,INDPROD,TOT,IDX2015,M,2020-12,100.3916,4.609078538,-0.012865182
ITA,INDPROD,TOT,IDX2015,M,2021-01,104.0913,4.645268399,-0.015253236
ITA,INDPROD,TOT,IDX2015,M,2021-02,102.5915,4.630755083,-0.005830433
ITA,INDPROD,TOT,IDX2015,M,2021-03,102.8914,4.633674063,0.3283418
ITA,INDPROD,TOT,IDX2015,M,2021-04,104.4913,4.649103814,0.583585086
ITA,INDPROD,TOT,IDX2015,M,2021-05,102.7914,4.632701692,0.194850762
ITA,INDPROD,TOT,IDX2015,M,2021-06,104.6913,4.65101602,0.135853805
ITA,INDPROD,TOT,IDX2015,M,2021-07,105.5912,4.659575034,0.076733794
ITA,INDPROD,TOT,IDX2015,M,2021-08,103.9913,4.644307242,-0.003839097
ITA,INDPROD,TOT,IDX2015,M,2021-09,105.1912,4.655779647,0.049692881
ITA,INDPROD,TOT,IDX2015,M,2021-10,104.9912,4.653876537,0.025072836
ITA,INDPROD,TOT,IDX2015,M,2021-11,106.9911,4.672745653,0.065660303
ITA,INDPROD,TOT,IDX2015,M,2021-12,105.1912,4.655779647,0.046701108
ITA,INDPROD,TOT,IDX2015,M,2022-01,101.8915,4.623908522,-0.021359877
ITA,INDPROD,TOT,IDX2015,M,2022-02,105.9912,4.663356072,0.032600988
ITA,INDPROD,TOT,IDX2015,M,2022-03,106.2911,4.666181557,0.032507493
ITA,INDPROD,TOT,IDX2015,M,2022-04,108.591,4.687588531,0.038484717
ITA,INDPROD,TOT,IDX2015,M,2022-05,106.0912,4.664299102,0.03159741
ITA,INDPROD,TOT,IDX2015,M,2022-06,103.7914,4.642383116,-0.008632904
ITA,INDPROD,TOT,IDX2015,M,2022-07,104.3913,4.648146339,-0.011428696
ITA,INDPROD,TOT,IDX2015,M,2022-08,106.8911,4.671810559,0.027503317
ITA,INDPROD,TOT,IDX2015,M,2022-09,104.4913,4.649103814,-0.006675832
ITA,INDPROD,TOT,IDX2015,M,2022-10,103.2914,4.63755412,-0.016322417
ITA,INDPROD,TOT,IDX2015,M,2022-11,103.0914,4.635615973,-0.03712968
ITA,INDPROD,TOT,IDX2015,M,2022-12,104.2913,4.647187945,-0.008591701
ITA,INDPROD,TOT,IDX2015,M,2023-01,103.5914,4.640454315,0.016545793
ITA,INDPROD,TOT,IDX2015,M,2023-02,103.4914,4.639488517,-0.023867554
ITA,INDPROD,TOT,IDX2015,M,2023-03,102.8914,4.633674063,-0.032507493
ITA,INDPROD,TOT,IDX2015,M,2023-04,100.7916,4.613055019,-0.074533512
ITA,INDPROD,TOT,IDX2015,M,2023-05,102.4915,4.629779868,-0.034519233
ITA,INDPROD,TOT,IDX2015,M,2023-06,102.9914,4.63464549,-0.007737626
ITA,INDPROD,TOT,IDX2015,M,2023-07,102.0915,4.62586947,-0.022276869
ITA,INDPROD,TOT,IDX2015,M,2023-08,102.3915,4.628803701,-0.043006858
ITA,INDPROD,TOT,IDX2015,M,2023-09,102.3915,4.628803701,-0.020300113
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
